continent,location,date,new_vaccinations,MediaMovelVacinados
"South America",Paraguay,2020-05-07,,0.0000
"South America",Paraguay,2020-05-08,,0.0000
"South America",Paraguay,2020-05-09,,0.0000
"South America",Paraguay,2020-05-10,,0.0000
"South America",Paraguay,2020-05-11,,0.0000
"South America",Paraguay,2020-05-12,,0.0000
"South America",Paraguay,2020-05-13,,0.0000
"South America",Paraguay,2020-05-14,,0.0000
"South America",Paraguay,2020-05-15,,0.0000
"South America",Paraguay,2020-05-16,,0.0000
"South America",Paraguay,2020-05-17,,0.0000
"South America",Paraguay,2020-05-18,,0.0000
"South America",Paraguay,2020-05-19,,0.0000
"South America",Paraguay,2020-05-20,,0.0000
"South America",Paraguay,2020-05-21,,0.0000
"South America",Paraguay,2020-05-22,,0.0000
"South America",Paraguay,2020-05-23,,0.0000
"South America",Paraguay,2020-05-24,,0.0000
"South America",Paraguay,2020-05-25,,0.0000
"South America",Paraguay,2020-05-26,,0.0000
"South America",Paraguay,2020-05-27,,0.0000
"South America",Paraguay,2020-05-28,,0.0000
"South America",Paraguay,2020-05-29,,0.0000
"South America",Paraguay,2020-05-30,,0.0000
"South America",Paraguay,2020-05-31,,0.0000
"South America",Paraguay,2020-06-01,,0.0000
"South America",Paraguay,2020-06-02,,0.0000
"South America",Paraguay,2020-06-03,,0.0000
"South America",Paraguay,2020-06-04,,0.0000
"South America",Paraguay,2020-06-05,,0.0000
"South America",Paraguay,2020-06-06,,0.0000
"South America",Paraguay,2020-06-07,,0.0000
"South America",Paraguay,2020-06-08,,0.0000
"South America",Paraguay,2020-06-09,,0.0000
"South America",Paraguay,2020-06-10,,0.0000
"South America",Paraguay,2020-06-11,,0.0000
"South America",Paraguay,2020-06-12,,0.0000
"South America",Paraguay,2020-06-13,,0.0000
"South America",Paraguay,2020-06-14,,0.0000
"South America",Paraguay,2020-06-15,,0.0000
"South America",Paraguay,2020-06-16,,0.0000
"South America",Paraguay,2020-06-17,,0.0000
"South America",Paraguay,2020-06-18,,0.0000
"South America",Paraguay,2020-06-19,,0.0000
"South America",Paraguay,2020-06-20,,0.0000
"South America",Paraguay,2020-06-21,,0.0000
"South America",Paraguay,2020-06-22,,0.0000
"South America",Paraguay,2020-06-23,,0.0000
"South America",Paraguay,2020-06-24,,0.0000
"South America",Paraguay,2020-06-25,,0.0000
"South America",Paraguay,2020-06-26,,0.0000
"South America",Paraguay,2020-06-27,,0.0000
"South America",Paraguay,2020-06-28,,0.0000
"South America",Paraguay,2020-06-29,,0.0000
"South America",Paraguay,2020-06-30,,0.0000
"South America",Paraguay,2020-07-01,,0.0000
"South America",Paraguay,2020-07-02,,0.0000
"South America",Paraguay,2020-07-03,,0.0000
"South America",Paraguay,2020-07-04,,0.0000
"South America",Paraguay,2020-07-05,,0.0000
"South America",Paraguay,2020-07-06,,0.0000
"South America",Paraguay,2020-07-07,,0.0000
"South America",Paraguay,2020-07-08,,0.0000
"South America",Paraguay,2020-07-09,,0.0000
"South America",Paraguay,2020-07-10,,0.0000
"South America",Paraguay,2020-07-11,,0.0000
"South America",Paraguay,2020-07-12,,0.0000
"South America",Paraguay,2020-07-13,,0.0000
"South America",Paraguay,2020-07-14,,0.0000
"South America",Paraguay,2020-07-15,,0.0000
"South America",Paraguay,2020-07-16,,0.0000
"South America",Paraguay,2020-07-17,,0.0000
"South America",Paraguay,2020-07-18,,0.0000
"South America",Paraguay,2020-07-19,,0.0000
"South America",Paraguay,2020-07-20,,0.0000
"South America",Paraguay,2020-07-21,,0.0000
"South America",Paraguay,2020-07-22,,0.0000
"South America",Paraguay,2020-07-23,,0.0000
"South America",Paraguay,2020-07-24,,0.0000
"South America",Paraguay,2020-07-25,,0.0000
"South America",Paraguay,2020-07-26,,0.0000
"South America",Paraguay,2020-07-27,,0.0000
"South America",Paraguay,2020-07-28,,0.0000
"South America",Paraguay,2020-07-29,,0.0000
"South America",Paraguay,2020-07-30,,0.0000
"South America",Paraguay,2020-07-31,,0.0000
"South America",Paraguay,2020-08-01,,0.0000
"South America",Paraguay,2020-08-02,,0.0000
"South America",Paraguay,2020-08-03,,0.0000
"South America",Paraguay,2020-08-04,,0.0000
"South America",Paraguay,2020-08-05,,0.0000
"South America",Paraguay,2020-08-06,,0.0000
"South America",Paraguay,2020-08-07,,0.0000
"South America",Paraguay,2020-08-08,,0.0000
"South America",Paraguay,2020-08-09,,0.0000
"South America",Paraguay,2020-08-10,,0.0000
"South America",Paraguay,2020-08-11,,0.0000
"South America",Paraguay,2020-08-12,,0.0000
"South America",Paraguay,2020-08-13,,0.0000
"South America",Paraguay,2020-08-14,,0.0000
"South America",Paraguay,2020-08-15,,0.0000
"South America",Paraguay,2020-08-16,,0.0000
"South America",Paraguay,2020-08-17,,0.0000
"South America",Paraguay,2020-08-18,,0.0000
"South America",Paraguay,2020-08-19,,0.0000
"South America",Paraguay,2020-08-20,,0.0000
"South America",Paraguay,2020-08-21,,0.0000
"South America",Paraguay,2020-08-22,,0.0000
"South America",Paraguay,2020-08-23,,0.0000
"South America",Paraguay,2020-08-24,,0.0000
"South America",Paraguay,2020-08-25,,0.0000
"South America",Paraguay,2020-08-26,,0.0000
"South America",Paraguay,2020-08-27,,0.0000
"South America",Paraguay,2020-08-28,,0.0000
"South America",Paraguay,2020-08-29,,0.0000
"South America",Paraguay,2020-08-30,,0.0000
"South America",Paraguay,2020-08-31,,0.0000
"South America",Paraguay,2020-09-01,,0.0000
"South America",Paraguay,2020-09-02,,0.0000
"South America",Paraguay,2020-09-03,,0.0000
"South America",Paraguay,2020-09-04,,0.0000
"South America",Paraguay,2020-09-05,,0.0000
"South America",Paraguay,2020-09-06,,0.0000
"South America",Paraguay,2020-09-07,,0.0000
"South America",Paraguay,2020-09-08,,0.0000
"South America",Paraguay,2020-09-09,,0.0000
"South America",Paraguay,2020-09-10,,0.0000
"South America",Paraguay,2020-09-11,,0.0000
"South America",Paraguay,2020-09-12,,0.0000
"South America",Paraguay,2020-09-13,,0.0000
"South America",Paraguay,2020-09-14,,0.0000
"South America",Paraguay,2020-09-15,,0.0000
"South America",Paraguay,2020-09-16,,0.0000
"South America",Paraguay,2020-09-17,,0.0000
"South America",Paraguay,2020-09-18,,0.0000
"South America",Paraguay,2020-09-19,,0.0000
"South America",Paraguay,2020-09-20,,0.0000
"South America",Paraguay,2020-09-21,,0.0000
"South America",Paraguay,2020-09-22,,0.0000
"South America",Paraguay,2020-09-23,,0.0000
"South America",Paraguay,2020-09-24,,0.0000
"South America",Paraguay,2020-09-25,,0.0000
"South America",Paraguay,2020-09-26,,0.0000
"South America",Paraguay,2020-09-27,,0.0000
"South America",Paraguay,2020-09-28,,0.0000
"South America",Paraguay,2020-09-29,,0.0000
"South America",Paraguay,2020-09-30,,0.0000
"South America",Paraguay,2020-10-01,,0.0000
"South America",Paraguay,2020-10-02,,0.0000
"South America",Paraguay,2020-10-03,,0.0000
"South America",Paraguay,2020-10-04,,0.0000
"South America",Paraguay,2020-10-05,,0.0000
"South America",Paraguay,2020-10-06,,0.0000
"South America",Paraguay,2020-10-07,,0.0000
"South America",Paraguay,2020-10-08,,0.0000
"South America",Paraguay,2020-10-09,,0.0000
"South America",Paraguay,2020-10-10,,0.0000
"South America",Paraguay,2020-10-11,,0.0000
"South America",Paraguay,2020-10-12,,0.0000
"South America",Paraguay,2020-10-13,,0.0000
"South America",Paraguay,2020-10-14,,0.0000
"South America",Paraguay,2020-10-15,,0.0000
"South America",Paraguay,2020-10-16,,0.0000
"South America",Paraguay,2020-10-17,,0.0000
"South America",Paraguay,2020-10-18,,0.0000
"South America",Paraguay,2020-10-19,,0.0000
"South America",Paraguay,2020-10-20,,0.0000
"South America",Paraguay,2020-10-21,,0.0000
"South America",Paraguay,2020-10-22,,0.0000
"South America",Paraguay,2020-10-23,,0.0000
"South America",Paraguay,2020-10-24,,0.0000
"South America",Paraguay,2020-10-25,,0.0000
"South America",Paraguay,2020-10-26,,0.0000
"South America",Paraguay,2020-10-27,,0.0000
"South America",Paraguay,2020-10-28,,0.0000
"South America",Paraguay,2020-10-29,,0.0000
"South America",Paraguay,2020-10-30,,0.0000
"South America",Paraguay,2020-10-31,,0.0000
"South America",Paraguay,2020-11-01,,0.0000
"South America",Paraguay,2020-11-02,,0.0000
"South America",Paraguay,2020-11-03,,0.0000
"South America",Paraguay,2020-11-04,,0.0000
"South America",Paraguay,2020-11-05,,0.0000
"South America",Paraguay,2020-11-06,,0.0000
"South America",Paraguay,2020-11-07,,0.0000
"South America",Paraguay,2020-11-08,,0.0000
"South America",Paraguay,2020-11-09,,0.0000
"South America",Paraguay,2020-11-10,,0.0000
"South America",Paraguay,2020-11-11,,0.0000
"South America",Paraguay,2020-11-12,,0.0000
"South America",Paraguay,2020-11-13,,0.0000
"South America",Paraguay,2020-11-14,,0.0000
"South America",Paraguay,2020-11-15,,0.0000
"South America",Paraguay,2020-11-16,,0.0000
"South America",Paraguay,2020-11-17,,0.0000
"South America",Paraguay,2020-11-18,,0.0000
"South America",Paraguay,2020-11-19,,0.0000
"South America",Paraguay,2020-11-20,,0.0000
"South America",Paraguay,2020-11-21,,0.0000
"South America",Paraguay,2020-11-22,,0.0000
"South America",Paraguay,2020-11-23,,0.0000
"South America",Paraguay,2020-11-24,,0.0000
"South America",Paraguay,2020-11-25,,0.0000
"South America",Paraguay,2020-11-26,,0.0000
"South America",Paraguay,2020-11-27,,0.0000
"South America",Paraguay,2020-11-28,,0.0000
"South America",Paraguay,2020-11-29,,0.0000
"South America",Paraguay,2020-11-30,,0.0000
"South America",Paraguay,2020-12-01,,0.0000
"South America",Paraguay,2020-12-02,,0.0000
"South America",Paraguay,2020-12-03,,0.0000
"South America",Paraguay,2020-12-04,,0.0000
"South America",Paraguay,2020-12-05,,0.0000
"South America",Paraguay,2020-12-06,,0.0000
"South America",Paraguay,2020-12-07,,0.0000
"South America",Paraguay,2020-12-08,,0.0000
"South America",Paraguay,2020-12-09,,0.0000
"South America",Paraguay,2020-12-10,,0.0000
"South America",Paraguay,2020-12-11,,0.0000
"South America",Paraguay,2020-12-12,,0.0000
"South America",Paraguay,2020-12-13,,0.0000
"South America",Paraguay,2020-12-14,,0.0000
"South America",Paraguay,2020-12-15,,0.0000
"South America",Paraguay,2020-12-16,,0.0000
"South America",Paraguay,2020-12-17,,0.0000
"South America",Paraguay,2020-12-18,,0.0000
"South America",Paraguay,2020-12-19,,0.0000
"South America",Paraguay,2020-12-20,,0.0000
"South America",Paraguay,2020-12-21,,0.0000
"South America",Paraguay,2020-12-22,,0.0000
"South America",Paraguay,2020-12-23,,0.0000
"South America",Paraguay,2020-12-24,,0.0000
"South America",Paraguay,2020-12-25,,0.0000
"South America",Paraguay,2020-12-26,,0.0000
"South America",Paraguay,2020-12-27,,0.0000
"South America",Paraguay,2020-12-28,,0.0000
"South America",Paraguay,2020-12-29,,0.0000
"South America",Paraguay,2020-12-30,,0.0000
"South America",Paraguay,2020-12-31,,0.0000
"South America",Paraguay,2021-01-01,,0.0000
"South America",Paraguay,2021-01-02,,0.0000
"South America",Paraguay,2021-01-03,,0.0000
"South America",Paraguay,2021-01-04,,0.0000
"South America",Paraguay,2021-01-05,,0.0000
"South America",Paraguay,2021-01-06,,0.0000
"South America",Paraguay,2021-01-07,,0.0000
"South America",Paraguay,2021-01-08,,0.0000
"South America",Paraguay,2021-01-09,,0.0000
"South America",Paraguay,2021-01-10,,0.0000
"South America",Paraguay,2021-01-11,,0.0000
"South America",Paraguay,2021-01-12,,0.0000
"South America",Paraguay,2021-01-13,,0.0000
"South America",Paraguay,2021-01-14,,0.0000
"South America",Paraguay,2021-01-15,,0.0000
"South America",Paraguay,2021-01-16,,0.0000
"South America",Paraguay,2021-01-17,,0.0000
"South America",Paraguay,2021-01-18,,0.0000
"South America",Paraguay,2021-01-19,,0.0000
"South America",Paraguay,2021-01-20,,0.0000
"South America",Paraguay,2021-01-21,,0.0000
"South America",Paraguay,2021-01-22,,0.0000
"South America",Paraguay,2021-01-23,,0.0000
"South America",Paraguay,2021-01-24,,0.0000
"South America",Paraguay,2021-01-25,,0.0000
"South America",Paraguay,2021-01-26,,0.0000
"South America",Paraguay,2021-01-27,,0.0000
"South America",Paraguay,2021-01-28,,0.0000
"South America",Paraguay,2021-01-29,,0.0000
"South America",Paraguay,2021-01-30,,0.0000
"South America",Paraguay,2021-01-31,,0.0000
"South America",Paraguay,2021-02-01,,0.0000
"South America",Paraguay,2021-02-02,,0.0000
"South America",Paraguay,2021-02-03,,0.0000
"South America",Paraguay,2021-02-04,,0.0000
"South America",Paraguay,2021-02-05,,0.0000
"South America",Paraguay,2021-02-06,,0.0000
"South America",Paraguay,2021-02-07,,0.0000
"South America",Paraguay,2021-02-08,,0.0000
"South America",Paraguay,2021-02-09,,0.0000
"South America",Paraguay,2021-02-10,,0.0000
"South America",Paraguay,2021-02-11,,0.0000
"South America",Paraguay,2021-02-12,,0.0000
"South America",Paraguay,2021-02-13,,0.0000
"South America",Paraguay,2021-02-14,,0.0000
"South America",Paraguay,2021-02-15,,0.0000
"South America",Paraguay,2021-02-16,,0.0000
"South America",Paraguay,2021-02-17,,0.0000
"South America",Paraguay,2021-02-18,,0.0000
"South America",Paraguay,2021-02-19,,0.0000
"South America",Paraguay,2021-02-20,,0.0000
"South America",Paraguay,2021-02-21,,0.0000
"South America",Paraguay,2021-02-22,200,0.5666
"South America",Paraguay,2021-02-23,345,1.5395
"South America",Paraguay,2021-02-24,455,2.8169
"South America",Paraguay,2021-02-25,360,3.8202
"South America",Paraguay,2021-02-26,160,4.2577
"South America",Paraguay,2021-02-27,,4.2458
"South America",Paraguay,2021-02-28,,4.2340
"South America",Paraguay,2021-03-01,,4.2222
"South America",Paraguay,2021-03-02,110,4.5152
"South America",Paraguay,2021-03-03,65,4.6823
"South America",Paraguay,2021-03-04,30,4.7521
"South America",Paraguay,2021-03-05,50,4.8764
"South America",Paraguay,2021-03-06,1,4.8658
"South America",Paraguay,2021-03-07,,4.8525
"South America",Paraguay,2021-03-08,,4.8392
"South America",Paraguay,2021-03-09,50,4.9620
"South America",Paraguay,2021-03-10,961,7.5528
"South America",Paraguay,2021-03-11,1831,12.4811
"South America",Paraguay,2021-03-12,3138,20.9057
"South America",Paraguay,2021-03-13,2068,26.4086
"South America",Paraguay,2021-03-14,1735,30.9893
"South America",Paraguay,2021-03-15,438,32.0775
"South America",Paraguay,2021-03-16,1025,34.7253
"South America",Paraguay,2021-03-17,878,36.9681
"South America",Paraguay,2021-03-18,538,38.2971
"South America",Paraguay,2021-03-19,241,38.8333
"South America",Paraguay,2021-03-20,5,38.7441
"South America",Paraguay,2021-03-21,3,38.6500
"South America",Paraguay,2021-03-22,29,38.6247
"South America",Paraguay,2021-03-23,4240,49.6230
"South America",Paraguay,2021-03-24,5753,64.5144
"South America",Paraguay,2021-03-25,5980,79.9193
"South America",Paraguay,2021-03-26,5130,93.0364
"South America",Paraguay,2021-03-27,2362,98.9145
"South America",Paraguay,2021-03-28,948,101.1085
"South America",Paraguay,2021-03-29,3346,109.4716
"South America",Paraguay,2021-03-30,2404,115.3702
"South America",Paraguay,2021-03-31,1367,118.5795
"South America",Paraguay,2021-04-01,70,118.4552
"South America",Paraguay,2021-04-02,,118.1531
"South America",Paraguay,2021-04-03,,117.8524
"South America",Paraguay,2021-04-04,4,117.5635
"South America",Paraguay,2021-04-05,557,118.6759
"South America",Paraguay,2021-04-06,678,120.0884
"South America",Paraguay,2021-04-07,1393,123.2947
"South America",Paraguay,2021-04-08,2161,128.4146
"South America",Paraguay,2021-04-09,2440,134.2080
"South America",Paraguay,2021-04-10,2041,138.9750
"South America",Paraguay,2021-04-11,1686,142.8329
"South America",Paraguay,2021-04-12,4656,154.0597
"South America",Paraguay,2021-04-13,8323,174.3300
"South America",Paraguay,2021-04-14,7916,193.4926
"South America",Paraguay,2021-04-15,7154,210.6790
"South America",Paraguay,2021-04-16,5438,223.5542
"South America",Paraguay,2021-04-17,1207,225.9705
"South America",Paraguay,2021-04-18,331,226.2279
"South America",Paraguay,2021-04-19,2516,231.8264
"South America",Paraguay,2021-04-20,2188,236.5976
"South America",Paraguay,2021-04-21,1770,240.3285
"South America",Paraguay,2021-04-22,1653,243.7573
"South America",Paraguay,2021-04-23,1373,246.4915
"South America",Paraguay,2021-04-24,249,246.4976
"South America",Paraguay,2021-04-25,145,246.2530
"South America",Paraguay,2021-04-26,1025,248.1250
"South America",Paraguay,2021-04-27,5063,259.6715
"South America",Paraguay,2021-04-28,7246,276.3852
"South America",Paraguay,2021-04-29,9706,298.8902
"South America",Paraguay,2021-04-30,8271,317.8714
"South America",Paraguay,2021-05-01,692,318.7601
"South America",Paraguay,2021-05-02,537,319.2773
"South America",Paraguay,2021-05-03,7574,336.4279
"South America",Paraguay,2021-05-04,7364,353.0024
"South America",Paraguay,2021-05-05,7472,369.7529
"South America",Paraguay,2021-05-06,5943,382.8357
"South America",Paraguay,2021-05-07,5802,395.5269
"South America",Paraguay,2021-05-08,1108,397.1916
"South America",Paraguay,2021-05-09,788,398.1026
"South America",Paraguay,2021-05-10,11927,424.9140
"South America",Paraguay,2021-05-11,13835,456.0278
"South America",Paraguay,2021-05-12,14851,489.3495
"South America",Paraguay,2021-05-13,17882,529.5173
"South America",Paraguay,2021-05-14,9246,549.6014
"South America",Paraguay,2021-05-15,1702,552.2506
"South America",Paraguay,2021-05-16,2005,555.5826
"South America",Paraguay,2021-05-17,11797,581.3066
"South America",Paraguay,2021-05-18,20397,626.5479
"South America",Paraguay,2021-05-19,19372,669.2483
"South America",Paraguay,2021-05-20,18920,710.7273
"South America",Paraguay,2021-05-21,16724,747.0385
"South America",Paraguay,2021-05-22,8397,764.3462
"South America",Paraguay,2021-05-23,115,762.8804
"South America",Paraguay,2021-05-24,8454,780.2027
"South America",Paraguay,2021-05-25,5172,790.0719
"South America",Paraguay,2021-05-26,5041,799.6031
"South America",Paraguay,2021-05-27,4998,808.9955
"South America",Paraguay,2021-05-28,5926,820.4174
"South America",Paraguay,2021-05-29,1265,821.4076
"South America",Paraguay,2021-05-30,373,820.4111
"South America",Paraguay,2021-05-31,6089,832.0931
"South America",Paraguay,2021-06-01,3090,837.0885
"South America",Paraguay,2021-06-02,2104,839.8852
"South America",Paraguay,2021-06-03,3244,845.1806
"South America",Paraguay,2021-06-04,5124,854.5846
"South America",Paraguay,2021-06-05,3361,860.0811
"South America",Paraguay,2021-06-06,1114,860.6368
